Date & Time,use [kW],gen [kW],Kitchen microwave [kW],Water pump [kW],Kitchen outlets 1 [kW],Kitchen outlets 2 [kW],Ejector pump [kW],Office outlets 1 [kW],Kitchen outlets 3 [kW],Guest room outlets [kW],Range oven [kW],Kitchen outlets 4 [kW],Kitchen outlets 5 [kW],PGR outlets [kW]
2015-12-14 21:00:00,0.258319444,0.0,0.044406111,0.0160475,0.041550556,0.003577222,0.001235833,0.037868889,0.029754722,0.000465556,0.00968,0.0109075,0.001773611,0.061051944
2015-12-14 22:00:00,0.195418333,0.0,0.003186667,0.039240556,0.0011275,0.003592778,0.001242222,0.039188611,0.0298825,0.000465278,0.009705,0.004907222,0.001773611,0.061106389
2015-12-14 23:00:00,0.161900833,0.0,0.003225833,0.007206667,0.001111667,0.003606667,0.001249722,0.037034722,0.030021667,0.000773056,0.009684722,0.004903889,0.001795,0.061287222
2015-12-15 00:00:00,0.162675,0.0,0.003228333,0.007213611,0.001106389,0.003614722,0.001241944,0.038154722,0.029996389,0.000654444,0.009646389,0.00489,0.001800556,0.0611275
2015-12-15 01:00:00,0.163281667,0.0,0.003233056,0.007219444,0.001109444,0.003604167,0.001243056,0.038751667,0.030071389,0.000472222,0.009656667,0.004888889,0.001806944,0.061224722
2015-12-15 02:00:00,0.163136389,0.0,0.003259444,0.007240278,0.001118611,0.003633611,0.001254444,0.0379925,0.030201667,0.000475556,0.009689444,0.004898611,0.001821944,0.061550278
2015-12-15 03:00:00,0.173396667,0.0,0.003203611,0.019070833,0.001105833,0.003587778,0.001228889,0.037728611,0.029908889,0.000468333,0.009619722,0.004878611,0.001790278,0.060805278
2015-12-15 04:00:00,0.160931667,0.0,0.003199167,0.007212222,0.001096944,0.003576944,0.001231667,0.037211389,0.029880278,0.000466389,0.009616667,0.004882222,0.001787778,0.06077
2015-12-15 05:00:00,0.353331111,0.0,0.003156111,0.0263325,0.001105556,0.003538333,0.001266111,0.051621389,0.029713611,0.000436944,0.009196667,0.004741389,0.161741667,0.060480833
2015-12-15 06:00:00,0.289845556,0.0,0.003173333,0.007200833,0.001100556,0.003522778,0.001282222,0.092606667,0.029720833,0.000446944,0.009415,0.00482,0.075813056,0.060743333
2015-12-15 07:00:00,0.371578056,0.0,0.003208333,0.026736111,0.089345278,0.003840833,0.001275278,0.097365278,0.029592222,0.000465556,0.009478056,0.004841944,0.044610278,0.060818889
2015-12-15 08:00:00,0.259016111,0.0,0.003191944,0.053538333,0.001139167,0.004014722,0.001281389,0.087296667,0.029774444,0.00095,0.009659444,0.004896944,0.001808333,0.061464722
2015-12-15 09:00:00,0.443139167,0.0,0.003208333,0.15567,0.087550278,0.004004722,0.001271111,0.083466111,0.029707222,0.000470556,0.009631111,0.004894167,0.001813056,0.0614525
2015-12-15 10:00:00,0.259241389,0.0,0.003249722,0.021103611,0.079652222,0.004059722,0.001255833,0.041694167,0.029802222,0.000475833,0.009667222,0.004908889,0.001805556,0.061566389
2015-12-15 11:00:00,0.175131389,0.0,0.003213056,0.017624722,0.001115556,0.004052778,0.001258333,0.039634444,0.0298325,0.000472222,0.009670278,0.004904444,0.001802778,0.061550278
2015-12-15 12:00:00,0.162105,0.0,0.003182778,0.007168056,0.001095278,0.004036111,0.001238611,0.037994722,0.029619444,0.000466389,0.009622222,0.004890278,0.001780278,0.061010833
2015-12-15 13:00:00,0.161882778,0.0,0.003143333,0.007157222,0.001082778,0.003971111,0.001226944,0.038604444,0.029443056,0.000460833,0.009584444,0.004880833,0.001760556,0.060567222
2015-12-15 14:00:00,0.16153,0.0,0.003140556,0.007153889,0.001080278,0.003982222,0.001220278,0.038437778,0.0294,0.000459167,0.009571111,0.004875556,0.001758056,0.060451111
2015-12-15 15:00:00,0.271858611,0.0,0.061317222,0.007145,0.001098056,0.003988056,0.001231389,0.038977222,0.029456944,0.00063,0.009758333,0.004904167,0.001716389,0.111635833
2015-12-15 16:00:00,0.238700556,0.0,0.003146944,0.00717,0.001085833,0.003644722,0.0012375,0.039073056,0.029524722,0.000734722,0.009832222,0.004919167,0.001705556,0.136626111
2015-12-15 17:00:00,0.255550556,0.0,0.003134722,0.026145278,0.001096111,0.003634167,0.001234722,0.037318611,0.029501944,0.000447222,0.009836389,0.004915278,0.001710278,0.136575833
2015-12-15 18:00:00,0.244951667,0.0,0.003185833,0.013881111,0.001093611,0.003641667,0.001240833,0.038680278,0.029549722,0.000448333,0.009786111,0.004913333,0.001718333,0.1368125
2015-12-15 19:00:00,0.363199444,0.0,0.043409444,0.091340556,0.001151111,0.003863056,0.001234722,0.038496944,0.029614444,0.000451111,0.009748333,0.004909444,0.001736389,0.137243889
2015-12-15 20:00:00,0.2369725,0.0,0.003195556,0.0071875,0.001093056,0.003705556,0.001243611,0.037891667,0.0296275,0.000451667,0.009700278,0.004907222,0.001740556,0.136228333
2015-12-15 21:00:00,0.171319722,0.0,0.003119167,0.017256111,0.001096667,0.003523333,0.001223889,0.038464444,0.029516944,0.000455833,0.009663056,0.0048875,0.001729444,0.060383333
2015-12-15 22:00:00,0.175205833,0.0,0.003174722,0.020169167,0.001106389,0.003571389,0.001231389,0.038581111,0.029808611,0.000463056,0.009673333,0.004886111,0.001761111,0.060779444
2015-12-15 23:00:00,0.176138056,0.0,0.003238889,0.020401944,0.001121944,0.003616944,0.001246111,0.0382025,0.030083611,0.000478333,0.009685278,0.004896667,0.001804722,0.061361111
2015-12-16 00:00:00,0.162279444,0.0,0.003237778,0.007215833,0.001104444,0.003617222,0.001235556,0.037560278,0.029980833,0.000949722,0.009625,0.004881111,0.001805,0.061066667
2015-12-16 01:00:00,0.162815278,0.0,0.003251111,0.007231389,0.001111944,0.003616389,0.001245556,0.038095,0.030111944,0.000473333,0.009650833,0.004888611,0.001813611,0.061325556
2015-12-16 02:00:00,0.162261944,0.0,0.003256389,0.007235556,0.001113056,0.003631944,0.001248333,0.037476944,0.030116667,0.000473889,0.009650278,0.004888056,0.001818333,0.0613525
2015-12-16 03:00:00,0.174975556,0.0,0.003244722,0.018889167,0.001115,0.003626111,0.001243889,0.038793611,0.030050278,0.000472778,0.009635556,0.004883333,0.001814722,0.061206389
2015-12-16 04:00:00,0.162066944,0.0,0.003238611,0.007231111,0.001106944,0.003608611,0.001242222,0.037583333,0.030055556,0.000472222,0.009639167,0.004889444,0.001805833,0.061193889
2015-12-16 05:00:00,0.160956389,0.0,0.003195556,0.007203333,0.001091111,0.0035725,0.001226944,0.037588889,0.029733056,0.000465,0.009584444,0.0048825,0.001781389,0.060631667
2015-12-16 06:00:00,0.170662778,0.0,0.003200556,0.016991111,0.0011025,0.003610278,0.001232222,0.037234722,0.029724444,0.000465278,0.009590833,0.004891111,0.001784167,0.060835556
2015-12-16 07:00:00,0.282439444,0.0,0.003216944,0.0215675,0.001120833,0.004032778,0.001271667,0.037147222,0.029855556,0.000454167,0.009383333,0.004811667,0.108133333,0.061444444
2015-12-16 08:00:00,0.3955975,0.0,0.003246111,0.084127778,0.080103611,0.004067222,0.001269167,0.037886667,0.029858333,0.00082,0.009462778,0.004844444,0.078246389,0.061665
2015-12-16 09:00:00,0.248872222,0.0,0.003201944,0.0364375,0.001125556,0.004055,0.001263056,0.037844167,0.029740556,0.000600833,0.009501667,0.004856389,0.058863056,0.0613825
2015-12-16 10:00:00,0.188504444,0.0,0.003215556,0.032810278,0.001126111,0.00408,0.001255833,0.037798611,0.029818333,0.000471667,0.009668889,0.004911111,0.001801667,0.061546389
2015-12-16 11:00:00,0.362129444,0.0,0.044240278,0.076375556,0.089901389,0.004025278,0.001239722,0.038481667,0.029706944,0.000474167,0.009623056,0.004902778,0.001802778,0.061355833
2015-12-16 12:00:00,0.162598611,0.0,0.003208333,0.007164722,0.001103056,0.004050833,0.001246667,0.038016667,0.02975,0.000468889,0.009628333,0.004905278,0.001794167,0.061261667
2015-12-16 13:00:00,0.274731667,0.0,0.029923611,0.020401667,0.074922778,0.003961389,0.001223611,0.037521667,0.029458889,0.000465556,0.009573611,0.004886667,0.001768889,0.060623333
2015-12-16 14:00:00,0.161370556,0.0,0.003171944,0.007175,0.001089444,0.004005,0.00123,0.037593889,0.029601111,0.000463333,0.009594722,0.004885278,0.001773056,0.060787778
2015-12-16 15:00:00,0.161674167,0.0,0.003149722,0.007164722,0.0010825,0.003987222,0.001225833,0.037943056,0.029492222,0.00093,0.009563056,0.004875,0.001761944,0.060498889
2015-12-16 16:00:00,0.161743333,0.0,0.003180833,0.007171111,0.001091944,0.00375,0.001236389,0.038039722,0.029686944,0.000463611,0.009590556,0.004880833,0.001783333,0.060868056
2015-12-16 17:00:00,0.172470556,0.0,0.003205833,0.018545833,0.001109167,0.003626111,0.001248056,0.036774167,0.029836944,0.000467222,0.009625833,0.004906944,0.001806389,0.061318056
2015-12-16 18:00:00,0.162277222,0.0,0.003173056,0.007178889,0.001110278,0.003602222,0.001254167,0.037996111,0.029805556,0.000463333,0.009714722,0.004914167,0.001783056,0.061281667
2015-12-16 19:00:00,0.173781389,0.0,0.003205556,0.018336389,0.001117778,0.003634722,0.001257222,0.037967778,0.029901111,0.000467222,0.009656944,0.0049075,0.001808056,0.061521111
2015-12-16 20:00:00,0.162789722,0.0,0.0032175,0.007187778,0.001106667,0.0036425,0.001254444,0.038294167,0.029838889,0.0004675,0.009628611,0.004897222,0.001808056,0.061446389
2015-12-16 21:00:00,0.220534167,0.0,0.003115833,0.0665525,0.001131111,0.003543611,0.001233333,0.038046111,0.029590833,0.000457222,0.009671111,0.004891944,0.0017375,0.060563056
2015-12-16 22:00:00,0.160932778,0.0,0.003160278,0.007158056,0.001093056,0.003565,0.001230278,0.037750833,0.029654722,0.000459167,0.009623611,0.004889722,0.001756389,0.060591667
2015-12-16 23:00:00,0.161577778,0.0,0.003199167,0.007189444,0.001095278,0.003582778,0.001231667,0.037579444,0.029789722,0.000916111,0.009585278,0.0048825,0.001786111,0.060740278
2015-12-17 00:00:00,0.160458333,0.0,0.003209722,0.007201111,0.001095556,0.003598333,0.001230833,0.036765,0.029845556,0.000466111,0.0095875,0.004882222,0.001789722,0.060786667
2015-12-17 01:00:00,0.175128056,0.0,0.003205556,0.007205833,0.001099167,0.003569722,0.001241389,0.051361944,0.029884722,0.000465833,0.0095875,0.004876944,0.001798333,0.060831111
2015-12-17 02:00:00,0.166391111,0.0,0.003223056,0.007212778,0.001103611,0.003601111,0.0012425,0.042351389,0.029939444,0.000468056,0.009599167,0.004878333,0.001803333,0.060968333
2015-12-17 03:00:00,0.174173611,0.0,0.003225556,0.019060278,0.001111944,0.003611667,0.001240833,0.038053889,0.0300075,0.00047,0.009616389,0.004886667,0.001804167,0.061084722
2015-12-17 04:00:00,0.162586389,0.0,0.003214444,0.007208333,0.001101667,0.003590278,0.001238889,0.038560833,0.0299325,0.000468056,0.009607222,0.004886389,0.001797778,0.06098
2015-12-17 05:00:00,0.161393889,0.0,0.003194444,0.0071975,0.001093611,0.003574167,0.001234722,0.037883611,0.029798611,0.000464444,0.009581111,0.004882778,0.001785278,0.060703611
2015-12-17 06:00:00,0.160623056,0.0,0.003215278,0.007204722,0.001101944,0.003613333,0.001242778,0.036655833,0.0298225,0.000466111,0.0095975,0.00489,0.001791667,0.061021389
2015-12-17 07:00:00,0.183539167,0.0,0.003215278,0.0286275,0.001115278,0.003651944,0.001242778,0.037630833,0.029747778,0.000843611,0.009591111,0.004893333,0.001803611,0.061176111
2015-12-17 08:00:00,0.349220556,0.0,0.034203056,0.040621667,0.001146389,0.004075556,0.001290833,0.037945,0.029866389,0.000568333,0.009360556,0.004802778,0.123610556,0.061729444
2015-12-17 09:00:00,0.2765175,0.0,0.003228333,0.049270278,0.0011475,0.004086944,0.001280556,0.037706111,0.029875556,0.000463056,0.009508611,0.004855556,0.0732225,0.0618725
2015-12-17 10:00:00,0.200712778,0.0,0.003216667,0.016959444,0.001109722,0.004076111,0.001257222,0.038613333,0.029643889,0.0004675,0.009545556,0.004865833,0.029591944,0.061365556
2015-12-17 11:00:00,0.17519,0.0,0.01572,0.00717,0.001108333,0.004046667,0.001247778,0.038057778,0.029659167,0.000471667,0.009623333,0.004899167,0.001805833,0.061380278
2015-12-17 12:00:00,0.184121944,0.0,0.003228333,0.027539167,0.001124722,0.004085,0.001256667,0.038657778,0.029745833,0.000473889,0.009646944,0.004915833,0.001818889,0.061628889
2015-12-17 13:00:00,0.161806944,0.0,0.003186111,0.007171667,0.001100278,0.004013611,0.001240556,0.037643889,0.029532778,0.000468611,0.009606667,0.004905,0.001797778,0.06114
2015-12-17 14:00:00,0.248765556,0.0,0.056979167,0.015809722,0.001125278,0.004010556,0.001262222,0.061970278,0.029570556,0.000466944,0.009615556,0.004902222,0.001801111,0.061251944
2015-12-17 15:00:00,0.249363056,0.0,0.003182778,0.028195278,0.001129444,0.003798333,0.001295278,0.103608611,0.029626667,0.000840278,0.009613056,0.0049,0.001814444,0.061358889
2015-12-17 16:00:00,0.213328889,0.0,0.003194444,0.007173333,0.001119444,0.003620556,0.001293056,0.088755833,0.029690833,0.000563056,0.009654722,0.004921389,0.001814444,0.061527778
2015-12-17 17:00:00,0.229833056,0.0,0.003176667,0.044846944,0.001129722,0.0036425,0.001268056,0.06815,0.029557222,0.000466111,0.009631389,0.004908333,0.001801667,0.061254444
2015-12-17 18:00:00,0.226471667,0.0,0.003165556,0.071166389,0.001158333,0.003921944,0.001263333,0.038011667,0.029615,0.000471111,0.009535833,0.0049325,0.001815,0.061415
2015-12-17 19:00:00,0.186254722,0.0,0.003094167,0.032255278,0.001184167,0.003508333,0.001279167,0.037024444,0.029864167,0.000504167,0.0087075,0.005035,0.001953056,0.061845278
2015-12-17 20:00:00,0.177431389,0.0,0.003204167,0.0222025,0.001153333,0.003678056,0.001284167,0.03725,0.029958333,0.000480833,0.009485278,0.004965,0.001848889,0.061920833
2015-12-17 21:00:00,0.232498056,0.0,0.003153611,0.068131111,0.001141111,0.003568056,0.001245556,0.047913333,0.029680278,0.000462222,0.009666389,0.004902778,0.001768889,0.060864722
2015-12-17 22:00:00,0.160759167,0.0,0.003160278,0.007151111,0.001101389,0.003558611,0.001235,0.037427778,0.029692222,0.000461389,0.009668611,0.004899167,0.001753889,0.060649722
2015-12-17 23:00:00,0.161520556,0.0,0.003195,0.007183889,0.0011,0.003572778,0.001231389,0.037579167,0.029803611,0.000857778,0.009606667,0.004889167,0.0017775,0.060723611
2015-12-18 00:00:00,0.172289167,0.0,0.003205556,0.017323889,0.001107222,0.003591944,0.001231111,0.038400556,0.029843889,0.000557778,0.009599444,0.004883889,0.001783611,0.060760278
2015-12-18 01:00:00,0.161973889,0.0,0.00323,0.007208056,0.001111389,0.003596944,0.0012425,0.037643889,0.030005,0.0004725,0.009634444,0.004891389,0.001798333,0.061139444
2015-12-18 02:00:00,0.171063889,0.0,0.003241667,0.015668611,0.001120556,0.003616111,0.001245556,0.03802,0.030047778,0.000474722,0.009646944,0.0048925,0.001805278,0.061284167
2015-12-18 03:00:00,0.162480833,0.0,0.003241667,0.007215556,0.001115,0.003616944,0.001244444,0.037949444,0.030024444,0.000474444,0.009644167,0.004890556,0.001804444,0.061259722
2015-12-18 04:00:00,0.181726944,0.0,0.003203889,0.028190278,0.001115278,0.0035875,0.001235278,0.037006389,0.029825556,0.000470278,0.009606111,0.004881111,0.001786111,0.060819167
2015-12-18 05:00:00,0.160237778,0.0,0.003185833,0.007179444,0.001095,0.003565556,0.001226389,0.037046389,0.029645556,0.000465556,0.009585556,0.004884722,0.001775,0.060582778
2015-12-18 06:00:00,0.396174444,0.0,0.003195833,0.030481111,0.001129444,0.003573333,0.001302222,0.069537222,0.029768611,0.000441111,0.009165833,0.004736944,0.181762778,0.06108
2015-12-18 07:00:00,0.317427222,0.0,0.003227778,0.033528889,0.001139167,0.003909722,0.001303889,0.095673056,0.029845,0.000562778,0.009445,0.004844722,0.072388056,0.061559167
2015-12-18 08:00:00,0.751096667,0.0,0.044825833,0.272678056,0.212701667,0.004002778,0.001263611,0.084878889,0.029648056,0.000865833,0.009546944,0.004891389,0.024249167,0.061544444
2015-12-18 09:00:00,0.229753333,0.0,0.024538889,0.036865833,0.001143889,0.004050833,0.001271389,0.053469722,0.029760278,0.000473333,0.009709722,0.004924444,0.001806111,0.061738889
2015-12-18 10:00:00,0.181010556,0.0,0.003186111,0.019130833,0.001118333,0.004039167,0.001261389,0.044496389,0.029581944,0.000468889,0.009678333,0.004910278,0.001785278,0.061353611
2015-12-18 11:00:00,0.332116667,0.0,0.003146667,0.127535278,0.001175,0.003977222,0.001268056,0.087631389,0.029497778,0.000463333,0.009599722,0.004892222,0.001803611,0.061126389
2015-12-18 12:00:00,0.196212222,0.0,0.016219444,0.026204722,0.001135556,0.004063056,0.001267222,0.039009167,0.029729444,0.000474167,0.009729167,0.004924167,0.001794444,0.061661667
2015-12-18 13:00:00,0.233213889,0.0,0.003146944,0.027785833,0.001121111,0.003933889,0.001277778,0.08868,0.029424722,0.000463611,0.009650278,0.004901389,0.001779444,0.061048889
2015-12-18 14:00:00,0.224389444,0.0,0.003168611,0.007137778,0.001105556,0.003950556,0.00128,0.100546944,0.029488611,0.000462778,0.009575833,0.004883333,0.001799167,0.060990278
2015-12-18 15:00:00,0.228878333,0.0,0.003187222,0.026817222,0.001123611,0.003990556,0.001277778,0.084776944,0.029615,0.000466389,0.009613056,0.004897778,0.001809444,0.061303333
2015-12-18 16:00:00,0.2263725,0.0,0.057989167,0.015325278,0.001121389,0.003772778,0.001243333,0.038943333,0.029571111,0.000956944,0.009616944,0.004905,0.001794167,0.061133056
2015-12-18 17:00:00,0.204479167,0.0,0.030050556,0.022543889,0.001110556,0.003630833,0.001236667,0.039238889,0.029278611,0.000461667,0.009589167,0.004903889,0.001770278,0.060664167
2015-12-18 18:00:00,0.278830556,0.0,0.110308611,0.015384722,0.001136944,0.003784167,0.001251667,0.039847778,0.02947,0.000463333,0.009565278,0.004915278,0.001784444,0.060918333
2015-12-18 19:00:00,0.255035833,0.0,0.003155833,0.08035,0.001151944,0.003604722,0.00126,0.058206944,0.029503611,0.000461667,0.009601944,0.00491,0.001793889,0.061035278
2015-12-18 20:00:00,0.166660278,0.0,0.003141667,0.011843611,0.001123889,0.003576389,0.001263056,0.037851389,0.029665,0.0004625,0.009811389,0.004933056,0.001758889,0.061229444
2015-12-18 21:00:00,0.194944722,0.0,0.003128056,0.0382675,0.001130833,0.003545,0.001250278,0.040274167,0.029632778,0.000460556,0.009750278,0.004916667,0.001743056,0.060845556
2015-12-18 22:00:00,0.173680833,0.0,0.003173333,0.018215278,0.001113611,0.003575556,0.001244444,0.038916944,0.029725556,0.000465,0.009679167,0.004910278,0.001765,0.060896667
2015-12-18 23:00:00,0.163513889,0.0,0.003224722,0.007191944,0.001117222,0.0036025,0.001255278,0.038970833,0.029991667,0.000471389,0.009682222,0.004909167,0.001791111,0.061305833
2015-12-19 00:00:00,0.174822222,0.0,0.003232222,0.017291111,0.001118056,0.003614444,0.001244444,0.04008,0.029920278,0.000703056,0.009754167,0.004892778,0.001799444,0.061172222
2015-12-19 01:00:00,0.172383611,0.0,0.003211389,0.015563056,0.001110278,0.003582778,0.001238333,0.039056944,0.02982,0.000723056,0.010472778,0.004886111,0.00179,0.060928889
2015-12-19 02:00:00,0.174378889,0.0,0.003222222,0.018121111,0.001114722,0.003603333,0.001240556,0.038466111,0.029892778,0.000470556,0.010534444,0.004888333,0.001796667,0.061028056
2015-12-19 03:00:00,0.174349167,0.0,0.003221389,0.018388333,0.001114722,0.003606667,0.001237778,0.038149167,0.02991,0.000470278,0.010556667,0.004884444,0.001797222,0.0610125
2015-12-19 04:00:00,0.163610833,0.0,0.003213333,0.007195833,0.001104722,0.0035925,0.001235556,0.038772778,0.029861111,0.000470278,0.010569444,0.004882222,0.001790833,0.060922222
2015-12-19 05:00:00,0.176063333,0.0,0.003212778,0.018225833,0.001112222,0.003603056,0.004053889,0.037282778,0.029876667,0.00047,0.010585556,0.004885,0.001793056,0.0609625
2015-12-19 06:00:00,0.440309444,0.0,0.003211667,0.020573611,0.001136111,0.003576667,0.001325833,0.092772222,0.029953889,0.000437222,0.010146667,0.004708889,0.2112225,0.061244167
2015-12-19 07:00:00,0.361108333,0.0,0.052166111,0.030605,0.0011625,0.003950556,0.001305833,0.088874167,0.030098333,0.000461389,0.0105375,0.004849722,0.075191944,0.061905278
2015-12-19 08:00:00,0.288575278,0.0,0.016516389,0.021703333,0.041143333,0.004050556,0.001306111,0.0936925,0.030059722,0.000476111,0.010721667,0.004918056,0.001853333,0.062134167
2015-12-19 09:00:00,0.391696667,0.0,0.027461111,0.075461667,0.091505278,0.0040575,0.001293889,0.08118,0.030025278,0.000981944,0.010698611,0.004921111,0.001864167,0.062246111
2015-12-19 10:00:00,0.232146389,0.0,0.003258611,0.060535556,0.001168611,0.004114167,0.001285278,0.051901944,0.030095556,0.000476667,0.010324722,0.004923056,0.00185,0.062212222
2015-12-19 11:00:00,0.280653056,0.0,0.003240556,0.038882222,0.056674444,0.004016389,0.001278611,0.067655556,0.02983,0.000471111,0.010190556,0.00491,0.001833056,0.061670556
2015-12-19 12:00:00,0.256165556,0.0,0.003201944,0.097845,0.001162778,0.004073889,0.001253611,0.040211944,0.029840278,0.000469167,0.009919167,0.004901667,0.001823056,0.061463056
2015-12-19 13:00:00,0.165620556,0.0,0.003212222,0.007162778,0.001111111,0.004022222,0.001256111,0.040625278,0.029794722,0.000468889,0.009873611,0.004907222,0.001818889,0.0613675
2015-12-19 14:00:00,0.174070556,0.0,0.003187778,0.016762778,0.001105278,0.0040175,0.001241667,0.040213056,0.029579167,0.000464722,0.009809167,0.004896667,0.001801667,0.060991111
2015-12-19 15:00:00,0.163910833,0.0,0.003188611,0.007165833,0.001100556,0.00402,0.001239722,0.039593889,0.029600278,0.000464722,0.0097975,0.0049,0.001801944,0.061037778
2015-12-19 16:00:00,0.178387778,0.0,0.003151667,0.020231111,0.001106667,0.003753889,0.001239722,0.041703056,0.029432778,0.000459167,0.009822222,0.004893611,0.001784167,0.060809722
2015-12-19 17:00:00,0.188356944,0.0,0.003144722,0.023130833,0.001128333,0.003623889,0.001266111,0.047797222,0.029646389,0.000740556,0.009937222,0.004924722,0.001784444,0.0612325
2015-12-19 18:00:00,0.174365278,0.0,0.003186389,0.015158333,0.001216389,0.003676667,0.001279722,0.040946944,0.029825833,0.0006825,0.009966111,0.004939444,0.001804722,0.061682222
2015-12-19 19:00:00,0.214069444,0.0,0.006844722,0.044423333,0.001198333,0.006019722,0.001286667,0.045345,0.029990556,0.000497222,0.0092525,0.005029167,0.001931389,0.062250833
2015-12-19 20:00:00,0.216599167,0.0,0.003167778,0.057798056,0.001184167,0.0035875,0.001284444,0.040666667,0.029940556,0.000484444,0.009579444,0.004974167,0.001873611,0.062058333
2015-12-19 21:00:00,0.161921389,0.0,0.003169167,0.007144722,0.001113333,0.003582778,0.001254444,0.038004444,0.029595556,0.000462778,0.009832222,0.004912222,0.001778333,0.061071389
2015-12-19 22:00:00,0.178768056,0.0,0.003138056,0.024505278,0.001103333,0.003551667,0.001228333,0.038653056,0.029417778,0.000456111,0.009735833,0.004891111,0.001754444,0.060333056
2015-12-19 23:00:00,0.160754722,0.0,0.003203056,0.007181389,0.001104722,0.003590556,0.001241667,0.036855556,0.029787778,0.000464167,0.009735,0.004906111,0.00179,0.060894722
2015-12-20 00:00:00,0.161906667,0.0,0.00321,0.007188333,0.001101944,0.003599167,0.001239444,0.038075,0.029806944,0.000464444,0.009703056,0.004899167,0.001793889,0.060825278
2015-12-20 01:00:00,0.1646325,0.0,0.003225,0.007205,0.001110556,0.003596111,0.0012475,0.040290833,0.029957778,0.000468611,0.009724167,0.004900833,0.001805556,0.061100556
2015-12-20 02:00:00,0.1897975,0.0,0.003216667,0.033658889,0.001123611,0.003607222,0.001239444,0.038726389,0.02989,0.000963889,0.009699444,0.004892778,0.001803333,0.060975833
2015-12-20 03:00:00,0.174501389,0.0,0.003231944,0.018314167,0.00112,0.003616667,0.001246667,0.038929722,0.029956111,0.000468889,0.009720278,0.004901111,0.001811111,0.061184722
2015-12-20 04:00:00,0.162051389,0.0,0.00322,0.007196111,0.001106667,0.003601111,0.001240278,0.038029167,0.029850278,0.000468056,0.009694444,0.004891111,0.001801111,0.060953056
2015-12-20 05:00:00,0.381532778,0.0,0.003193056,0.007178611,0.001115556,0.00355,0.0013,0.074600556,0.029815556,0.000435556,0.0092275,0.004731389,0.185485833,0.060899167
2015-12-20 06:00:00,0.348826944,0.0,0.041528611,0.031039444,0.001155833,0.003608333,0.001298056,0.086976944,0.030052222,0.000456667,0.010038056,0.004838056,0.076371111,0.061463611
2015-12-20 07:00:00,0.243379167,0.0,0.00324,0.007191667,0.001129167,0.003918889,0.001290556,0.096766944,0.030026111,0.000461389,0.009755556,0.004883056,0.023254444,0.061461389
2015-12-20 08:00:00,0.418476667,0.0,0.122359722,0.06714,0.041838333,0.004023889,0.001262222,0.073873056,0.0297525,0.0004675,0.009762778,0.004896111,0.001817778,0.061282778
2015-12-20 09:00:00,0.362067222,0.0,0.030150278,0.098023611,0.074906111,0.004047778,0.001237778,0.038514167,0.036692222,0.000477222,0.009844444,0.00491,0.001803889,0.061459722
2015-12-20 10:00:00,0.238518889,0.0,0.003223333,0.036263333,0.001140278,0.004037222,0.001283889,0.084075556,0.029773056,0.000796389,0.009752778,0.004888889,0.001824722,0.061459444
2015-12-20 11:00:00,0.254969167,0.0,0.003230278,0.025381389,0.001130556,0.019891111,0.001276111,0.086467778,0.033257222,0.000651944,0.009775556,0.004890556,0.001826667,0.06719
2015-12-20 12:00:00,0.369256667,0.0,0.003206667,0.133946111,0.001186944,0.004048889,0.001241944,0.095066111,0.052193889,0.000492222,0.009719444,0.004888333,0.001827778,0.061438333
2015-12-20 13:00:00,0.270146944,0.0,0.0837475,0.028605278,0.001162778,0.004038889,0.001276389,0.042853611,0.029833056,0.000473333,0.009677778,0.004907778,0.001826111,0.061744444
2015-12-20 14:00:00,0.198409167,0.0,0.003226389,0.029844444,0.001138056,0.004031111,0.001276667,0.050824167,0.0297475,0.000470556,0.009650556,0.004900556,0.001817222,0.061481944
2015-12-20 15:00:00,0.162724167,0.0,0.003218611,0.007166944,0.001117778,0.004034444,0.001265556,0.038005556,0.029775,0.000468333,0.009633889,0.004899444,0.001808056,0.061330556
2015-12-20 16:00:00,0.332708056,0.0,0.003156944,0.10863,0.001156111,0.003803889,0.001245556,0.047723056,0.029485,0.000451111,0.009701667,0.004898889,0.001753611,0.120702222
2015-12-20 17:00:00,2.243759722,0.0,0.003229444,0.042376667,0.001090833,0.003682778,0.001235,0.052229722,0.031467778,0.0004575,1.964018333,0.004931667,0.001574167,0.137465833
2015-12-20 18:00:00,1.356507222,0.0,0.003240556,0.028801389,0.001094444,0.003718889,0.001243333,0.0382,0.029623611,0.000477778,1.105591111,0.004925278,0.0016625,0.137928333
2015-12-20 19:00:00,0.346364167,0.0,0.007093333,0.013940278,0.001111944,0.003700833,0.001283889,0.038543333,0.0298375,0.000916944,0.009844722,0.0048375,0.096631944,0.138621944
2015-12-20 20:00:00,0.240876111,0.0,0.003267778,0.007218611,0.001108333,0.003744722,0.001265833,0.038211944,0.029970833,0.000460833,0.010035556,0.004920556,0.001780278,0.138890833
2015-12-20 21:00:00,0.281047778,0.0,0.003150833,0.048239444,0.001169722,0.003582778,0.001263056,0.038475,0.029960556,0.000488056,0.009058056,0.005008889,0.001906667,0.138744722
2015-12-20 22:00:00,0.24069,0.0,0.003138333,0.067111389,0.00116,0.003555,0.001260556,0.053093611,0.029743889,0.000468333,0.0095275,0.004921389,0.001814722,0.064895278
